Date,Air_Temp,Humidity,Wind_Speed,Wind_Direction
2018-07-23,14.9,68.6,13.9,43.7
2018-07-24,13.3,84.9,10.5,2.7
2018-07-25,16.4,66.9,9.3,148.5
2018-07-26,16.7,63.1,11.2,263.8
2018-07-27,16.6,62.7,6.5,328.8
2018-07-28,18.4,52.3,5.6,2.1
2018-07-29,20.9,43.8,7.3,51.2
2018-07-30,21.4,49.7,14,327.8
2018-07-31,19.8,66.2,14.3,162.5
2018-08-01,20.7,62.8,15.8,152.6
2018-08-02,17.7,67,10.9,82.4
2018-08-03,17.9,53.2,12.8,329.1
2018-08-04,15.5,69,12.8,312.9
2018-08-05,17.7,62.8,6.3,32.4
2018-08-06,21.6,43,12.4,262.3
2018-08-07,23.5,34.3,12.9,12.3
2018-08-08,21.3,45.2,10.2,158.8
2018-08-09,24.7,36.7,10.1,183.4
2018-08-10,27.2,31.7,7.8,198.4
2018-08-11,19.6,52.6,21.6,7.3
2018-08-12,12.6,74.7,16.3,1.3
2018-08-13,14,60,11.2,174.9
2018-08-14,20.6,42,8.4,216
2018-08-15,19.1,47.2,10.5,0.8
2018-08-16,19,58,11.3,185.6
2018-08-17,19.8,49.4,7.8,356.8
2018-08-18,15.1,51.5,17.8,356.5
2018-08-19,12.5,57.2,5.3,30.2
2018-08-20,14.4,59.5,11.1,263.6
2018-08-21,17.8,41.8,9.1,212.3
2018-08-22,21.3,34.5,7.4,164.1
2018-08-23,19.8,41.9,9.4,13
2018-08-24,11,82.5,20.2,343.4
2018-08-25,13.2,60.2,8.2,222
2018-08-26,12.8,63.4,11.8,351.6
2018-08-27,8.7,68.7,26.3,357.5
2018-08-28,13,54.5,12.8,248.2
2018-08-29,15.5,52.9,10.3,224
2018-08-30,14.2,56.6,15.2,302.8
2018-08-31,13.7,49.2,18.9,269
2018-09-01,12.2,55.1,13.5,28.9
2018-09-02,13,50.4,9.6,196.1
2018-09-03,10.5,62.5,21.4,339.4
2018-09-04,8.8,69.1,13.4,145.7
2018-09-05,12.2,56.7,12.5,175.8
2018-09-06,15.4,49.6,10,124.8
2018-09-07,18.3,44.8,7.8,267.1
2018-09-08,16.4,45.4,15,317.8
2018-09-09,12,66.7,9.6,44.4
2018-09-10,10.5,72.5,12,17.6
2018-09-11,10.1,70,9.3,195.9
2018-09-12,5,81,21.3,352.4
2018-09-13,-0.4,76.7,14,11.9
2018-09-14,0.8,85.7,12.5,114.2
2018-09-15,3.3,92.6,15.4,23.7
2018-09-16,2.6,90.6,10.4,10.2
2018-09-17,5.3,81.9,9.2,75
2018-09-18,4.5,86.6,8.7,107.9
2018-09-19,6.2,80.8,11,163.9
2018-09-20,5.5,86.6,13.3,16.2
2018-09-21,3.2,95.6,16.1,37.2
2018-09-22,-0.2,94.2,10.9,68.9
2018-09-23,3.2,90.5,6.4,101.1
2018-09-24,7.4,74.4,14.3,307.2
2018-09-25,10.8,50.7,12.3,268.7
2018-09-26,10.6,57.8,12.8,353.2
2018-09-27,3.4,89.6,11.1,343.5
2018-09-28,3.5,80.2,9.4,187.6
2018-09-29,0.9,73.9,15.2,10.1
2018-09-30,-1.8,75.5,21.2,158.9
2018-10-01,-1.1,90.7,11.2,25.8
2018-10-02,-2.8,92.5,14.1,49.9
2018-10-03,-2.6,79.9,9.5,217.9
2018-10-04,-1.3,82.6,8.6,166.4
2018-10-05,1,68.1,5.1,183
2018-10-06,2.6,62.6,6.2,15
2018-10-07,2.9,64.9,6.9,168.4
2018-10-08,-1.7,88.5,17,37.4
2018-10-09,-3.7,88.8,12.4,79.9
2018-10-10,-2,89.8,15.4,162.3
2018-10-11,1,79,11.3,183.1
2018-10-12,6.1,61.4,28.8,294.6
2018-10-13,-1.2,78.8,17,349.4
2018-10-14,3.7,54.2,10.9,241.4
2018-10-15,11.2,37.6,16.5,299.8
2018-10-16,11.4,37.8,8.8,264.6
2018-10-17,12.7,31.3,7.9,218
2018-10-18,12,31.8,12.7,19.9
2018-10-19,6.1,56.9,7.9,169.9
2018-10-20,9.6,49.6,11.7,25.1
2018-10-21,3.8,61.4,6.9,15.4
2018-10-22,4.2,58.8,10.7,176.5
2018-10-23,6.1,55.3,4.9,192.6
2018-10-24,9.4,51.2,13.7,295.6
2018-10-25,8.1,47.4,12.1,257.1
2018-10-26,8,55,13.7,260.1
2018-10-27,6.6,46.4,16.7,278.9
2018-10-28,5.6,52,13.1,192
2018-10-29,5.3,48.7,10.2,307.3
2018-10-30,6.1,38.3,19.5,277.8
2018-10-31,6.4,39.8,15.1,255.6
2018-11-01,2.6,65.8,21.7,19.4
2018-11-02,0.7,87.7,15.6,46.1
2018-11-03,4.5,65.4,12.2,208.6
2018-11-04,5,62.7,20,295.6
2018-11-05,-5.6,77.8,17,13.4
2018-11-06,-8.6,84.8,7.5,65.8
2018-11-07,-7.3,71.8,8.6,315
2018-11-08,-7.9,68.8,10.1,190.2
2018-11-09,-1.3,73.2,17,260.4
2018-11-10,-0.2,71.2,19.6,331.4
2018-11-11,-3.6,85.6,11.4,15.1
2018-11-12,-0.5,67.2,8.2,241.5
2018-11-13,8.3,36.3,16.2,256.4
2018-11-14,7.3,46,16.7,296.7
2018-11-15,2.8,60.2,7.2,207.6
2018-11-16,-8.6,82.8,21.5,25
2018-11-17,-7.1,68.4,8.3,216.7
2018-11-18,2.9,67.3,13.1,329.6
2018-11-19,3.6,67.7,7.6,212
2018-11-20,7.4,39,18.1,245.1
2018-11-21,4.4,39.2,7.7,217
2018-11-22,3.8,53.5,7.6,234.3
2018-11-23,-2,86,10,5.6
2018-11-24,-5.8,89.2,8.1,130.9
2018-11-25,-3.5,68.5,7,179.9
2018-11-26,-0.1,77.6,9,189.8
2018-11-27,7.2,53.6,15.4,270.5
2018-11-28,5.1,41.5,14.3,264.5
2018-11-29,0.4,52.4,5.8,0.5
2018-11-30,-3.8,70.5,4,28.4
2018-12-01,-3.6,85.1,14.8,347.3
2018-12-02,-3.8,83.8,15.8,334
2018-12-03,-4.2,74.6,5.5,266.8
2018-12-04,-4.4,59.8,12.1,298.5
2018-12-05,-8.6,76.4,15.6,342.2
2018-12-06,-10.3,65.2,5,284.9
2018-12-07,-6.8,57.2,5.3,261.4
2018-12-08,-4.2,47.8,8,213.9
2018-12-09,1.8,42.9,12.5,238.1
2018-12-10,4,44.2,19.2,292.2
2018-12-11,-0.7,52.8,9.8,221.8
2018-12-12,0.1,49.4,15.8,270.8
2018-12-13,-0.7,54.7,9.2,154.7
2018-12-14,4,47.6,11.9,222.1
2018-12-15,0.8,54.9,16.4,231.4
2018-12-16,-2.5,70,11.6,183.3
2018-12-17,1.8,57.6,11.4,214.2
2018-12-18,2.9,53.5,13,246.6
2018-12-19,3.2,41,15.5,257.5
2018-12-20,2.4,55.3,15.6,187.3
2018-12-21,1.3,45.2,21.9,307.3
2018-12-22,-5.3,53.3,12.5,238.3
2018-12-23,-3.2,58.7,13.7,292.3
2018-12-24,-7.8,76.6,8,167.4
2018-12-25,-5.6,82.9,6.9,5.1
2018-12-26,-7.4,90.9,11,126.4
2018-12-27,-7.2,84.5,8.5,176
2018-12-28,-4.6,57.8,10.6,242.5
2018-12-29,1.6,52.7,13.1,241.7
2018-12-30,-7.1,77.2,22.9,0.6
2018-12-31,-11.9,72.1,10.9,204.2
2019-01-01,1.5,48,14.3,274.7
2019-01-02,8.4,40.8,28.8,271
2019-01-03,4.3,57.7,10.6,191.7
2019-01-04,1.5,63.5,14.9,317.2
2019-01-05,-7.2,91.6,7.9,163.4
2019-01-06,-3,77,11.6,229.5
2019-01-07,-8.5,76.7,8.6,345.2
2019-01-08,-9.2,60.9,13.5,192.8
2019-01-09,-8.3,72.8,10,75.9
2019-01-10,-3.8,69,7.9,144.5
2019-01-11,-1.2,62,7.7,200.2
2019-01-12,4.1,39.9,8.4,271.3
2019-01-13,0.5,46.7,7.5,354.9
2019-01-14,-1.1,58.7,8.2,208.7
2019-01-15,-5.7,85.4,9,112.2
2019-01-16,-6.4,92.3,10.2,34.5
2019-01-17,-13.9,85.7,14.4,104.9
2019-01-18,-16.1,83.5,14.4,163.8
2019-01-19,-8.6,68.3,11.8,204.1
2019-01-20,-2.7,54.3,9.5,344.6
2019-01-21,-4.8,61.9,7.6,201.9
2019-01-22,-0.3,42.4,25.3,269.9
2019-01-23,-8.8,75.6,17.6,13.5
2019-01-24,-6.8,71.5,12.1,247.6
2019-01-25,-0.7,71.7,9.7,295.5
2019-01-26,5.6,49.8,15.4,317.1
2019-01-27,1.9,63,30.5,332.2
2019-01-28,-5.5,59.5,12.1,310.4
2019-01-29,-7.9,66.9,9,215.8
2019-01-30,-0.3,56,8.3,189.3
2019-01-31,-0.2,72.2,10.1,273.9
2019-02-01,-12.3,86.9,17.5,72.2
2019-02-02,-19.2,79.1,23.1,21
2019-02-03,-26.2,65.5,18.2,18.4
2019-02-04,-26.4,64.3,9.4,100.8
2019-02-05,-25.1,71.3,11.1,171.8
2019-02-06,-21.7,72.3,7.6,170.6
2019-02-07,-17.9,72.1,8.1,199.2
2019-02-08,-19,74.3,20.9,11.8
2019-02-09,-26.1,69.7,13.8,7.1
2019-02-10,-26.4,70.7,13.7,156.8
2019-02-11,-23.2,67.8,10.4,357.3
2019-02-12,-21.3,73.6,6.7,73.5
2019-02-13,-20,75.2,9.6,181.2
2019-02-14,-18.3,73.8,10.1,180.7
2019-02-15,-18.8,75.8,11.1,56.5
2019-02-16,-16.5,74.6,27.6,349.6
2019-02-17,-17.7,74,19.7,4.4
2019-02-18,-18.9,73.6,10.9,195.8
2019-02-19,-6.9,67.1,9.1,228.2
2019-02-20,-6.5,78.8,21.6,347.8
2019-02-21,-14.4,71.2,13.1,214.4
2019-02-22,-6.6,51.5,14.8,277.3
2019-02-23,-14.8,75,22.7,12.3
2019-02-24,-19.3,73,12.4,185.9
2019-02-25,-23.1,74.1,6.8,26.5
2019-02-26,-17.7,62.6,7.6,331.9
2019-02-27,-10.7,50.2,6,289.5
2019-02-28,-8.5,64.6,10.5,355.8
2019-03-01,-19.6,69.9,17.4,17.3
2019-03-02,-25.1,66.8,6.5,344.7
2019-03-03,-20.8,58,5.4,330.6
2019-03-04,-15.2,53.2,8.2,284.9
2019-03-05,-13.1,55.1,6.6,43.2
2019-03-06,-16.8,74,17.6,160.2
2019-03-07,-12.9,76,15.7,85.2
2019-03-08,-7.5,76.5,7.3,189
2019-03-09,-5.6,59.4,9,344.9
2019-03-10,-5.9,56,10.6,186
2019-03-11,5.2,38.2,16.3,255.9
2019-03-12,1,64.8,14.5,339
2019-03-13,-1.8,69.1,11.2,326.1
2019-03-14,-2.1,53.4,13.3,205.7
2019-03-15,0.7,54.6,15.4,240.6
2019-03-16,-0.9,62,7.9,152.7
2019-03-17,2.5,59,7.1,188.6
2019-03-18,4.9,47.5,8,73.5
2019-03-19,7.2,47.3,6.3,178
2019-03-20,6.9,52.5,5.6,21.7
2019-03-21,6.3,62.8,8.9,104.6
2019-03-22,6.4,66.8,6.6,16.6
2019-03-23,3.6,75.6,12.9,351
2019-03-24,0.1,95.8,13.3,107.7
2019-03-25,2.5,86.2,12.8,174.4
2019-03-26,4.6,72.2,14.2,293.6
2019-03-27,1.5,80.9,14.1,20.2
2019-03-28,1.8,65.9,15.6,173.4
2019-03-29,3.6,55.8,9.7,346
2019-03-30,5.9,46.4,16.6,356.6
2019-03-31,4.2,57.2,15.9,140
2019-04-01,3.7,59.8,18.1,342.5
2019-04-02,3.7,53.5,12.8,49.8
2019-04-03,5.4,45.8,10.5,199.7
2019-04-04,7.4,50.7,13.1,16.2
2019-04-05,4.3,70.3,17.3,153.3
2019-04-06,6.9,47.3,19,249.3
2019-04-07,7,36.2,14.7,264.7
2019-04-08,7.6,32.8,13.1,111.6
2019-04-09,5.6,40.5,11.3,110.4
2019-04-10,6.2,53.8,14.9,204.5
2019-04-11,2.4,85.5,13.7,357.5
2019-04-12,2.4,74.8,12.2,144.8
2019-04-13,5.6,48.7,8.5,230.1
2019-04-14,5.1,51,15.8,284.7
2019-04-15,3.6,47.4,7.4,277.9
2019-04-16,5.1,42.8,8.4,278.5
2019-04-17,8.1,33.4,16.4,277.5
2019-04-18,10.7,43.4,14.5,219.4
2019-04-19,6.5,68.9,15.5,353.1
2019-04-20,5.5,59,10.2,10.4
2019-04-21,8.8,40.7,9.1,200.8
2019-04-22,11.2,31.3,13.9,251.6
2019-04-23,11.9,35.9,15.2,303.9
2019-04-24,6.5,45.5,17.3,1.7
2019-04-25,6.1,33.7,8.4,191.4
2019-04-26,4.7,45.1,18.7,70.7
2019-04-27,0.8,86,29.2,30
2019-04-28,-1.1,65.5,18.7,346.3
2019-04-29,0.3,61.7,9.4,332
2019-04-30,-0.1,68.5,15.2,299
2019-05-01,2.1,64,13.9,199.7
2019-05-02,3.2,71.8,15.5,304.8
2019-05-03,2.8,74.2,19.5,20.3
2019-05-04,-1.3,88.7,13.6,72
2019-05-05,-0.3,82.9,13,153.2
2019-05-06,5.2,64.5,8.7,139.2
2019-05-07,6.1,75.5,11.5,358.9
2019-05-08,7,74.3,8.4,272.9
2019-05-09,10.8,53.9,9.8,199.6
2019-05-10,14,41.9,24.3,328.6
2019-05-11,13.7,43.8,10.4,175.2
2019-05-12,17.1,41.4,14.8,17.7
2019-05-13,13.5,45.8,12.4,27.3
2019-05-14,13.8,60.3,8.9,79.8
2019-05-15,12.1,64.2,21,31.1
2019-05-16,6.9,77.9,16.9,171.3
2019-05-17,5,85.8,13.4,146.2
2019-05-18,3.9,85.3,20,160.8
2019-05-19,6.1,66.2,15.8,179.6
2019-05-20,5.4,60.8,13.8,178.9
2019-05-21,5.8,80.2,7.5,13.5
2019-05-22,10.9,61.5,6,214.8
2019-05-23,13.6,46.7,9.9,239.6
2019-05-24,11.2,68.8,17.4,341
2019-05-25,8.6,81.8,15.8,349.8
2019-05-26,10.4,54.9,7.3,172.2
2019-05-27,13.1,47.5,11.4,180.4
2019-05-28,14.8,41,7.7,173.2
2019-05-29,17.9,39.5,8.7,353.2
2019-05-30,17.9,42.5,21.4,347.6
2019-05-31,15.8,50.8,9.5,197.2
2019-06-01,18.7,47.8,9,164.6
2019-06-02,19.8,42,15.4,93
2019-06-03,18.1,48.8,18.5,352.1
2019-06-04,15.4,47,20.1,190.5
2019-06-05,15.5,41.7,12,229
2019-06-06,11.6,64.7,16.8,346.8
2019-06-07,4.6,85.6,25,323.9
2019-06-08,8.3,65.1,12.5,283
2019-06-09,11.4,59.1,11.3,170.9
2019-06-10,13.6,53.6,11.6,278.8
2019-06-11,15.4,55.1,8.7,199.1
2019-06-12,18.8,46.3,7.8,186.3
2019-06-13,18.6,56.4,14.4,328.2
2019-06-14,14.9,68.7,18.2,330.6
2019-06-15,16,54,12.9,354.4
2019-06-16,16.2,58.2,10.6,50.9
2019-06-17,16.6,60.7,15.3,162.1
2019-06-18,16.3,67,17.3,61.7
2019-06-19,10.5,73,25.9,346.7
2019-06-20,8.2,73.5,19.5,310.7
2019-06-21,9,89.9,22.8,7.6
2019-06-22,13.8,64.5,21.7,350.5
2019-06-23,13.3,70.1,10.8,291
2019-06-24,13.4,61,15.2,322
2019-06-25,13.1,64.6,13.4,329.8
2019-06-26,15,61.4,9.1,21.8
2019-06-27,12.7,87.2,14.3,39.8
2019-06-28,14.8,52.8,11.8,227.1
2019-06-29,15.4,42,20,281.7
2019-06-30,15.8,56.6,9.9,211.9
2019-07-01,14.5,58.2,17,298.2
2019-07-02,11.7,67.2,9,325.3
2019-07-03,12.5,71.5,9.8,38.6
2019-07-04,9.7,92,13.3,49.9
2019-07-05,11.2,83.7,11,115.1
2019-07-06,15.2,77.7,17.2,150.7
2019-07-07,14.2,76,10.5,351.2
2019-07-08,14.4,69.8,12.2,23.3
2019-07-09,15.3,77,15.1,40
2019-07-10,18.7,60,14,240.7
2019-07-11,18.1,67.6,11.9,76.7
2019-07-12,19.5,56.8,9.3,84.9
2019-07-13,18.2,65,14.3,7
2019-07-14,16.6,62.6,14.4,306.4
2019-07-15,16.9,58.2,9.5,39
2019-07-16,14.9,77,9.5,359.7
2019-07-17,16.5,62.1,11.7,210.7
2019-07-18,14.5,51.2,18.4,286.8
2019-07-19,12,58.4,21.8,325
2019-07-20,13.2,81.1,14.6,328.1
2019-07-21,15.6,68.6,16.3,164.4
2019-07-22,18.6,63,9.3,168.7
2019-07-23,23.5,54.5,11.2,156.3
2019-07-24,19.8,41.2,24.6,264.5
2019-07-25,20.1,32.9,23.7,280.1
2019-07-26,20.6,42.5,11.9,186.7
2019-07-27,19.8,41.6,19.3,246.5
2019-07-28,17.6,47.7,14.6,19.8
2019-07-29,17.3,59.7,11.3,10.8
2019-07-30,17.8,64.4,14.1,271.3
2019-07-31,18.7,59.8,13,117.4
2019-08-01,18.6,71,13.3,26.4
2019-08-02,22.5,46,14.8,219.8
2019-08-03,18,55.4,15.3,353.9
2019-08-04,17.8,53.3,7.8,355.7
2019-08-05,18.9,53.5,10.4,282.3
2019-08-06,16,74.6,15,7
2019-08-07,16,78.3,13.1,133
2019-08-08,20.4,61.1,12.2,93.4
2019-08-09,14,82.9,20.6,5.4
2019-08-10,11.8,82.9,17.1,131.1
2019-08-11,12.9,84.2,14.2,92.3
2019-08-12,12.5,90.4,13.8,40.3
2019-08-13,15,78.1,7.5,176.6
2019-08-14,16.5,66.5,8.1,330.3
2019-08-15,19.2,46.8,11.3,260.1
2019-08-16,12.2,74.2,16.8,358.6
2019-08-17,12.9,54.2,8.8,228.9
2019-08-18,17.3,50.7,9.5,262.6
2019-08-19,13.7,68.3,12.2,52.6
2019-08-20,17.6,58.5,17.6,152.4
2019-08-21,21.4,48.9,15.8,190.5
2019-08-22,16.5,67.2,12.5,19.4
2019-08-23,16.8,72.2,15.5,196.8
2019-08-24,15.9,65.3,11.2,356.8
2019-08-25,12.8,69.2,11.2,317.9
2019-08-26,12.3,58.4,15,321.9
2019-08-27,14.3,55.2,10.3,197.6
2019-08-28,15.1,58.5,14,10.2
2019-08-29,15.1,51.2,16.8,137.6
2019-08-30,13.8,66.7,8,57.8
2019-08-31,12.5,86.4,8.2,12.7
2019-09-01,13.1,90.8,13.2,123.7
2019-09-02,15.2,68.1,11.8,327.1
2019-09-03,17.2,53.8,6.6,98.1
2019-09-04,18.6,50.6,14.9,324.2
2019-09-05,15.9,63.6,10.8,70
2019-09-06,14.5,66.7,12.3,158.4
2019-09-07,16.8,70.5,13.7,180.8
2019-09-08,14,79.1,12.7,20.4
2019-09-09,9.4,91.2,13.8,66.5
2019-09-10,7.4,88.9,10.3,101.9
2019-09-11,10,78.6,14.7,154.5
2019-09-12,13.6,61.5,11.1,195.9
2019-09-13,14.4,53.8,11.8,233.4
2019-09-14,14.1,52.8,9.1,197.7
2019-09-15,16.9,44.6,18.1,199
2019-09-16,14.1,68.2,12.1,16.3
2019-09-17,12.4,71.7,9.2,2.4
2019-09-18,10.7,72,8.3,50.2
2019-09-19,11,76.7,11.2,197.8
2019-09-20,11,70.7,13.4,338
2019-09-21,12.4,62.7,8.1,248.8
2019-09-22,16.3,42,13.3,235.1
2019-09-23,13.1,56.1,11,262.8
2019-09-24,11.3,49.9,14,310.8
2019-09-25,11.3,39.2,11.3,285.9
2019-09-26,7,70.8,15.6,355.6
2019-09-27,2,82.8,22.6,11.3
2019-09-28,-2.3,85.7,16.3,34.4
2019-09-29,-2.4,90.9,23.9,25.1
2019-09-30,-2.4,83.9,11.6,58
2019-10-01,-1.7,76,9.7,179.3
2019-10-02,2.2,69.1,7.6,186.2
2019-10-03,4.1,66.8,8.2,180.6
2019-10-04,6.8,47.9,15.8,261.9
2019-10-05,9.4,34,25,273.2
2019-10-06,11.6,31,21.6,269.3
2019-10-07,10.3,42.9,17.8,258.7
2019-10-08,-3.7,85.6,24.5,358
2019-10-09,-5.7,61,12.5,343.8
2019-10-10,-3.9,61.4,7.1,295.7
2019-10-11,-0.7,62.3,8.7,189.9
2019-10-12,3,64.2,5.5,118
2019-10-13,4.5,72.1,9.1,356
2019-10-14,2.4,75.7,18.7,346
2019-10-15,2.8,75,15.4,193.8
2019-10-16,11.6,42.1,11.5,244.8
2019-10-17,8.8,45.3,16.5,260.8
2019-10-18,6.3,42.1,18.7,244.9
2019-10-19,4,54.6,13.4,342.1
2019-10-20,1.2,60.8,7.5,222.3
2019-10-21,3.9,48.5,13.9,261.7
2019-10-22,4.9,63.5,15.3,272.9
2019-10-23,2.3,56.5,24.7,336.4
2019-10-24,8.4,49.2,16.8,237.6
2019-10-25,8.3,55,24.6,263.6
2019-10-26,-1.7,63.9,27,347.9
2019-10-27,-1.3,55.2,17.9,328.6
2019-10-28,-9.6,74.3,30.6,350.3
2019-10-29,-10,58.5,10.2,212.8
2019-10-30,0.9,42,8.6,291.6
2019-10-31,1,62.3,15.5,338.3
2019-11-01,1.5,46.2,6.4,197.1
2019-11-02,3.8,63.8,8.5,67.3
2019-11-03,1,88.5,14.3,359.8
2019-11-04,-1.4,90,10.2,180.9
2019-11-05,-4.9,86.4,17.8,8.8
2019-11-06,-10.5,79.1,11.5,195
2019-11-07,-0.7,59.8,10.5,224
2019-11-08,8.8,63.8,14.9,254.4
2019-11-09,-5.3,88,20.2,41.8
2019-11-10,-14.1,81.9,12,91.7
2019-11-11,-5.8,59.4,8.3,246.2
2019-11-12,3.6,66.5,15.8,313.3
2019-11-13,5,52.8,13.5,279.5
2019-11-14,2.4,60.2,8.3,219.2
2019-11-15,7.5,49.4,13.7,242.7
2019-11-16,4.4,57.6,8.8,204.8
2019-11-17,10.5,40.5,21.9,253.4
2019-11-18,5.2,43.7,13,225.5
2019-11-19,-0.6,90,10.8,51.4
2019-11-20,-4.3,84,7.5,208.5
2019-11-21,-2.2,70.9,4.9,287.1
2019-11-22,5,47.1,15.2,251.8
2019-11-23,8.3,42.3,19,257.6
2019-11-24,3.1,56.5,14.8,287.6
2019-11-25,-2.1,61.2,12.1,328.5
2019-11-26,-5.6,80.8,12.5,356.5
2019-11-27,-12.7,79.6,23.5,1
2019-11-28,-14.9,79.5,10.5,357.5
2019-11-29,-17.1,79.1,4.2,197.3
2019-11-30,-15.3,80.1,10.9,181.6
2019-12-01,-1.4,47,12.9,256.9
2019-12-02,3.1,40.2,24.8,273.4
2019-12-03,4.9,49.9,12.6,252.9
2019-12-04,-4.3,82,13.1,322.2
2019-12-05,-6.2,78.7,7.4,263.1
2019-12-06,-6.1,67.9,7.9,202.1
2019-12-07,-6,82.6,17.6,16.4
2019-12-08,-10.7,80.8,9.6,224.5
2019-12-09,-5.5,76.9,13.3,236.1
2019-12-10,-6.2,81.4,9.7,169.8
2019-12-11,-9.5,89.4,11.3,160.9
2019-12-12,-9.4,85.5,10.8,16.5
2019-12-13,-12.8,85,12.6,142.4
2019-12-14,-7.8,82.2,6.2,299.5
2019-12-15,-8.9,73.4,5.4,226.5
2019-12-16,-1.7,39.7,20.8,269.4
2019-12-17,3.8,47.7,18.9,216.5
2019-12-18,2,59.1,14.4,333.5
2019-12-19,0.7,50.1,10.9,223
2019-12-20,1.2,74.3,12.9,200
2019-12-21,-0.9,96,10.1,359.2
2019-12-22,-2.2,90.5,8.3,321.9
2019-12-23,-4.2,88.9,6.8,35.2
2019-12-24,-11,88.5,8,187.1
2019-12-25,-10.1,83.2,4,290.6
2019-12-26,-8.9,65.4,9.6,215
2019-12-27,-2.4,45.4,24.5,272.8
2019-12-28,-8.1,63.2,9.6,182.9
2019-12-29,-3.4,75.3,6.8,347.1
2019-12-30,-1.6,64,12.9,272.7
2019-12-31,5.3,44.1,30.3,283
2020-01-01,-0.3,78.9,9,331.3
2020-01-02,-3.1,62.9,14.2,310.7
2020-01-03,-2.1,54,11.4,193.9
2020-01-04,1.8,52.1,19.5,274.8
2020-01-05,-2.7,47.5,9.4,186.8
2020-01-06,-5,63.8,11.4,244
2020-01-07,-9.4,85.9,10.3,125.3
2020-01-08,-10.1,85.4,15.5,358.3
2020-01-09,-15.2,72.7,13.8,6.2
2020-01-10,-13.8,76.7,11.4,190.2
2020-01-11,-17.8,74.4,18.5,2.2
2020-01-12,-23.2,65,19.8,5.2
2020-01-13,-26.3,63.5,10.9,11.4
2020-01-14,-29.8,68.5,7.7,37.4
2020-01-15,-29.8,69.4,9.4,144.9
2020-01-16,-28.6,68.4,13.2,91.3
2020-01-17,-25,62,14,351.6
2020-01-18,-22.5,68.5,10.5,194.5
2020-01-19,-9.5,66.2,12.3,186.5
2020-01-20,2.3,61.2,9.6,244.4
2020-01-21,0,66.2,9.8,173
2020-01-22,2.3,43.8,17.5,266.7
2020-01-23,-0.1,57.1,11.8,194.6
2020-01-24,5.4,54.4,12.5,246.7
2020-01-25,4.2,46.2,13.1,314.5
2020-01-26,-2.6,69.8,8.1,168.5
2020-01-27,2.6,46.7,14.7,279.1
2020-01-28,-1.9,56.8,7.1,208.1
2020-01-29,-1.8,59.4,10.6,221.3
2020-01-30,2.2,44.5,16.5,245.7
2020-01-31,3.2,55.5,11.9,258.5
2020-02-01,4.1,72,23.8,229.3
2020-02-02,-5.3,57.8,13.6,237.7
2020-02-03,-9.6,72.4,13.2,32.8
2020-02-04,-7.6,57.5,18,233.4
2020-02-05,1.1,45,21.6,268.5
2020-02-06,0.1,51.2,11,313.7
2020-02-07,-3.8,68.2,10.5,190.8
2020-02-08,-5.3,80.8,13.2,323.6
2020-02-09,-3.1,64,20.6,298.3
2020-02-10,-3.2,56,15.3,277.1
2020-02-11,0.4,63,24.7,314.9
2020-02-12,-11.1,83,15.3,153.8
2020-02-13,-4.2,67.1,17.3,196.5
2020-02-14,-3.3,79.3,9,104.3
2020-02-15,-3.3,68.2,13.7,209.6
2020-02-16,-3.4,67.2,6.7,300.7
2020-02-17,-11.4,75.4,13.6,59.4
2020-02-18,-13.4,77.2,10.2,153.5
2020-02-19,-7,62.3,7.7,202.9
2020-02-20,0.7,38,14.8,250.1
2020-02-21,4.3,26.3,22.6,263.7
2020-02-22,1.4,55.5,18.3,299
2020-02-23,-4.1,78.4,12,74
2020-02-24,-4.9,79.2,13.2,10.5
2020-02-25,-6.3,71.3,6.6,227.5
2020-02-26,2.4,49.8,15.9,300.9
2020-02-27,5.3,36.8,25.4,270.5
2020-02-28,5.1,54,8,135.7
2020-02-29,1.5,61.4,29.1,299.9
2020-03-01,-2.4,63.7,15.3,233.5
2020-03-02,3.8,37.2,20.2,268.5
2020-03-03,3.3,41.9,23.7,270.4
2020-03-04,1,46.9,22.9,283.8
2020-03-05,-0.4,52,11.2,170.8
2020-03-06,-0.2,67.3,15.6,5.1
2020-03-07,-11,80.4,18.7,360
2020-03-08,-12.5,74.8,9.8,207.1
2020-03-09,-5.8,51.2,10.5,222
2020-03-10,-0.4,39.6,15.5,229.9
2020-03-11,0,52,13.6,318.1
2020-03-12,-3.1,64.5,15.9,354.7
2020-03-13,-16.2,75.8,25.3,19.7
2020-03-14,-20.1,71.6,20.9,349.5
2020-03-15,-16.8,63.6,5.8,349.7
2020-03-16,-5,59.2,9.9,208.6
2020-03-17,-2.4,61.5,21.1,20.8
2020-03-18,-8.6,83.9,12.3,139
2020-03-19,-10.1,82.6,17,128.6
2020-03-20,-5.7,68.9,9.5,176
2020-03-21,-1.1,61.8,11.8,302
2020-03-22,0.1,67.7,10.2,209.6
2020-03-23,0.5,70.4,14.4,343
2020-03-24,-3.9,82.7,15,71.6
2020-03-25,-4.5,70.8,12.3,153.8
2020-03-26,0.9,44.1,23.4,251.8
2020-03-27,3.8,42.7,15.7,221.7
2020-03-28,1.1,66.5,15.6,187
2020-03-29,4.3,58,16.3,178.6
2020-03-30,-6,90.1,18.5,48.4
2020-03-31,-10.7,71,24.4,6.4
2020-04-01,-13.1,62.5,17.2,9.7
2020-04-02,-11.3,69.9,12,151.1
2020-04-03,-9.4,79.3,15.1,92.9
